Campaign_ID,Campaign_Type,Target_Audience,Duration,Channel_Used,Impressions,Clicks,Leads,Conversions,Revenue,Acquisition_Cost,ROI,Language,Engagement_Score,Customer_Segment,Date
NY-CMP-5805,Email,Working Women,,,65627.0,5573.0,3210.0,,536257.0,102.46,1.57,Tamil,16.49,College Students,26-07-2024
NY-CMP-14449,Social Media,Premium Shoppers,8.0,,77201.0,11573.0,3596.0,1251.0,311499.0,213.04,0.17,,21.27,Youth,03-04-2025
NY-CMP-34619,Email,Youth,6.0,"Google, YouTube, WhatsApp",86383.0,12575.0,7477.0,5169.0,1276743.0,11.11,21.23,Hindi,29.2,Working Women,23-02-2025
NY-CMP-40658,SEO,Tier 2 City Customers,19.0,WhatsApp,81490.0,6895.0,3858.0,1345.0,837935.0,,7.76,English,14.85,Tier 2 City Customers,27-03-2025
NY-CMP-13187,Influencer,Youth,,Instagram,78984.0,10533.0,6102.0,2547.0,738630.0,,5.2,Tamil,24.29,Working Women,26-07-2024
NY-CMP-4184,Paid Ads,Tier 2 City Customers,23.0,YouTube,28893.0,612.0,322.0,205.0,117670.0,597.86,-0.04,Tamil,3.94,Youth,16-05-2025
NY-CMP-16102,Email,Youth,,,50763.0,,1672.0,524.0,380948.0,128.18,4.67,English,11.16,Premium Shoppers,21-12-2024
NY-CMP-8427,Influencer,Premium Shoppers,13.0,Email,,,774.0,569.0,409111.0,296.4,1.43,Tamil,9.5,Youth,22-08-2024
NY-CMP-48773,Email,Tier 2 City Customers,12.0,"Google, Email, YouTube",44803.0,4394.0,2251.0,1474.0,1012638.0,159.08,3.32,Tamil,18.12,Working Women,24-12-2024
NY-CMP-2175,Email,Youth,13.0,"Instagram, Email",15010.0,,195.0,148.0,115736.0,867.76,-0.1,Bengali,5.66,College Students,28-08-2024
NY-CMP-27830,Email,College Students,30.0,"Instagram, Email",42357.0,,993.0,774.0,381582.0,136.98,2.6,Bengali,15.49,College Students,22-11-2024
NY-CMP-31923,Social Media,College Students,,"Instagram, WhatsApp",51203.0,6740.0,1510.0,1206.0,,75.11,6.04,Hindi,18.47,Tier 2 City Customers,12-03-2025
NY-CMP-32620,Social Media,Tier 2 City Customers,7.0,"Email, Google, Instagram",60777.0,5601.0,1503.0,1127.0,875679.0,84.36,8.21,Tamil,13.54,Working Women,11-01-2025
NY-CMP-8132,Email,Tier 2 City Customers,24.0,"Instagram, Google",39914.0,3481.0,1271.0,957.0,352176.0,220.21,0.67,Hindi,14.3,Premium Shoppers,14-05-2025
NY-CMP-35907,Paid Ads,Working Women,11.0,YouTube,12375.0,1208.0,603.0,464.0,170752.0,348.06,0.06,Hindi,18.38,Youth,11-03-2025
NY-CMP-22666,SEO,Youth,21.0,"Google, Facebook",59611.0,2250.0,710.0,562.0,432178.0,298.37,1.58,English,,Premium Shoppers,06-02-2025
NY-CMP-28709,Paid Ads,Working Women,,"Instagram, WhatsApp, Google",16603.0,516.0,131.0,56.0,35784.0,,-0.85,Hindi,4.23,Premium Shoppers,17-03-2025
NY-CMP-40548,Social Media,College Students,15.0,"Email, Google, Instagram",45778.0,,762.0,368.0,259808.0,624.46,0.13,English,7.23,Working Women,
NY-CMP-49144,Social Media,Premium Shoppers,17.0,Facebook,82678.0,8819.0,3754.0,2155.0,553835.0,104.22,1.47,Tamil,17.81,Premium Shoppers,11-09-2024
NY-CMP-23818,Email,College Students,11.0,"WhatsApp, Email",50058.0,6814.0,2977.0,909.0,225432.0,135.82,0.83,Bengali,21.38,Working Women,21-12-2024
NY-CMP-15103,Paid Ads,Tier 2 City Customers,10.0,WhatsApp,36705.0,2499.0,1121.0,878.0,,174.53,2.17,Hindi,12.25,College Students,31-10-2024
NY-CMP-32421,Influencer,Working Women,16.0,,68376.0,2544.0,1208.0,516.0,337980.0,525.75,0.25,Hindi,6.24,Premium Shoppers,21-02-2025
NY-CMP-14645,Influencer,Working Women,8.0,"Google, WhatsApp, Instagram",76136.0,8169.0,,1636.0,410636.0,153.47,0.64,English,16.88,Youth,22-08-2024
NY-CMP-4180,Email,Working Women,29.0,"Google, Facebook",39747.0,1126.0,513.0,275.0,215050.0,851.73,-0.08,Hindi,4.82,Premium Shoppers,22-10-2024
NY-CMP-35367,Email,Tier 2 City Customers,23.0,Facebook,81810.0,10951.0,5972.0,4720.0,2572400.0,48.55,10.23,Tamil,26.46,Tier 2 City Customers,26-03-2025
NY-CMP-47661,Paid Ads,College Students,20.0,"WhatsApp, Google",75619.0,10739.0,4723.0,2596.0,1674420.0,58.61,10.0,Hindi,23.88,Youth,18-04-2025
NY-CMP-47930,Paid Ads,Working Women,25.0,"YouTube, Email",95388.0,9216.0,4171.0,2125.0,1187875.0,35.52,14.74,English,16.26,Working Women,23-01-2025
NY-CMP-5347,Email,Tier 2 City Customers,28.0,YouTube,58421.0,,992.0,460.0,230920.0,204.8,1.45,English,6.78,Working Women,07-01-2025
NY-CMP-53253,Social Media,Tier 2 City Customers,11.0,"Instagram, Email",97676.0,2885.0,739.0,508.0,370840.0,279.85,1.61,Tamil,4.23,Premium Shoppers,18-06-2025
NY-CMP-26623,Influencer,Tier 2 City Customers,20.0,"Instagram, WhatsApp, Facebook",45884.0,,866.0,509.0,391421.0,,0.99,Tamil,6.15,Youth,21-05-2025
NY-CMP-4375,Social Media,Premium Shoppers,9.0,"Email, YouTube, WhatsApp",32668.0,2808.0,917.0,382.0,118802.0,608.21,-0.49,English,12.57,Tier 2 City Customers,14-07-2024
NY-CMP-39193,Paid Ads,Premium Shoppers,25.0,"YouTube, Google",14619.0,1638.0,872.0,379.0,,,-0.45,Bengali,,Tier 2 City Customers,
NY-CMP-35575,Influencer,Youth,7.0,WhatsApp,82653.0,12296.0,2544.0,1354.0,291110.0,198.36,0.08,,19.59,Premium Shoppers,16-12-2024
NY-CMP-37070,Influencer,,21.0,YouTube,75032.0,6955.0,2573.0,1754.0,910326.0,111.13,3.67,English,15.04,Working Women,16-08-2024
NY-CMP-17759,Social Media,College Students,28.0,"Facebook, Instagram, YouTube",18219.0,1869.0,952.0,695.0,543490.0,108.99,6.17,,19.3,Tier 2 City Customers,28-02-2025
NY-CMP-12307,Social Media,Tier 2 City Customers,14.0,WhatsApp,74042.0,5649.0,2095.0,750.0,165750.0,198.63,0.11,Tamil,11.47,Tier 2 City Customers,08-01-2025
NY-CMP-18487,SEO,Working Women,30.0,Instagram,50906.0,5085.0,2655.0,1356.0,348492.0,192.75,,,17.87,Premium Shoppers,17-01-2025
NY-CMP-53888,Influencer,Premium Shoppers,25.0,Email,48053.0,4949.0,2630.0,,429182.0,122.88,2.6,Bengali,17.79,Youth,28-03-2025
NY-CMP-41074,Influencer,Premium Shoppers,20.0,YouTube,89217.0,7883.0,2977.0,1039.0,653531.0,185.79,2.39,Tamil,13.34,Working Women,13-11-2024
NY-CMP-38287,SEO,College Students,9.0,"Facebook, Google",10693.0,993.0,371.0,207.0,128754.0,1086.96,-0.43,English,14.69,Youth,18-02-2025
NY-CMP-22610,Email,Premium Shoppers,12.0,"Facebook, Email",99310.0,8612.0,4414.0,3026.0,,20.14,14.04,,16.16,College Students,17-11-2024
NY-CMP-42208,,Tier 2 City Customers,10.0,"Google, Email, Instagram",72707.0,6858.0,2346.0,772.0,590580.0,276.86,1.76,Tamil,13.72,Youth,10-08-2024
NY-CMP-51412,Paid Ads,Working Women,,"Email, Google",37678.0,4353.0,,1554.0,862470.0,100.67,4.51,Tamil,,Tier 2 City Customers,24-02-2025
NY-CMP-38990,Paid Ads,College Students,14.0,"Email, WhatsApp",37589.0,2499.0,705.0,243.0,96228.0,364.4,0.09,Hindi,9.17,Working Women,12-10-2024
NY-CMP-53300,Influencer,College Students,24.0,"Instagram, YouTube",89697.0,3507.0,1865.0,938.0,251384.0,260.15,0.03,Hindi,7.03,,14-11-2024
NY-CMP-53162,Influencer,Working Women,16.0,,41574.0,5115.0,2119.0,739.0,484784.0,322.35,1.04,Hindi,19.18,College Students,24-11-2024
NY-CMP-54925,Influencer,College Students,26.0,Facebook,97764.0,3302.0,1171.0,493.0,169099.0,158.45,1.16,,5.08,Working Women,11-04-2025
NY-CMP-26366,Social Media,Tier 2 City Customers,20.0,"YouTube, Facebook, WhatsApp",79618.0,1599.0,347.0,234.0,104832.0,1149.26,-0.61,Hindi,2.74,College Students,
NY-CMP-25695,Paid Ads,Premium Shoppers,7.0,"Google, WhatsApp",84565.0,1802.0,834.0,312.0,68952.0,487.08,-0.55,Hindi,3.49,Youth,09-06-2025
NY-CMP-34492,SEO,Tier 2 City Customers,,"YouTube, Instagram, Email",69857.0,10173.0,3455.0,1285.0,765860.0,131.16,3.54,English,21.35,Youth,26-08-2024
NY-CMP-53979,Social Media,College Students,9.0,"Google, Facebook",31344.0,4110.0,,1193.0,416357.0,234.35,0.49,English,23.37,Working Women,16-04-2025
NY-CMP-1176,Social Media,Premium Shoppers,21.0,"YouTube, WhatsApp",76182.0,5221.0,1153.0,369.0,,457.74,0.51,Tamil,8.85,Youth,27-05-2025
NY-CMP-29354,Email,Tier 2 City Customers,28.0,Email,,363.0,83.0,46.0,10534.0,3671.74,-0.94,Bengali,3.08,Tier 2 City Customers,09-05-2025
NY-CMP-36274,Email,Premium Shoppers,11.0,"Google, Email, Instagram",45379.0,3985.0,2306.0,1257.0,326820.0,155.38,0.67,Hindi,16.63,College Students,15-04-2025
NY-CMP-18713,Email,Working Women,20.0,"WhatsApp, Instagram, Facebook",87977.0,4001.0,893.0,626.0,175280.0,259.08,0.08,Hindi,6.27,Working Women,12-08-2024
NY-CMP-43295,Paid Ads,Youth,17.0,"YouTube, Facebook",34815.0,,2029.0,1556.0,1187228.0,165.08,3.62,Tamil,23.59,Working Women,19-01-2025
NY-CMP-32103,Social Media,Tier 2 City Customers,23.0,"Email, YouTube",91644.0,4471.0,2372.0,1894.0,750024.0,46.24,7.56,Tamil,9.53,Tier 2 City Customers,18-04-2025
NY-CMP-38666,Paid Ads,College Students,9.0,"WhatsApp, YouTube",37193.0,4771.0,2626.0,1205.0,271125.0,95.87,1.35,Bengali,23.13,Tier 2 City Customers,30-09-2024
NY-CMP-54688,Influencer,Youth,9.0,"WhatsApp, Google",39270.0,2296.0,869.0,422.0,184414.0,552.26,-0.21,Bengali,9.13,Premium Shoppers,20-08-2024
NY-CMP-9423,Email,College Students,19.0,"Email, Instagram",70673.0,8923.0,4787.0,2364.0,829764.0,100.69,,Bengali,22.74,Working Women,02-10-2024
NY-CMP-10197,,Premium Shoppers,11.0,WhatsApp,73333.0,4597.0,1596.0,986.0,353974.0,295.22,0.22,Bengali,9.79,College Students,27-01-2025
NY-CMP-6718,Social Media,Working Women,,"Instagram, Email",22267.0,2410.0,1267.0,775.0,230175.0,340.7,-0.13,English,19.99,Working Women,28-09-2024
NY-CMP-30792,SEO,College Students,9.0,YouTube,88891.0,7633.0,3910.0,1795.0,811340.0,154.6,1.92,Hindi,15.0,,04-03-2025
NY-CMP-48666,SEO,Premium Shoppers,27.0,"YouTube, Instagram",79210.0,6666.0,3519.0,1488.0,568416.0,145.51,1.63,Hindi,14.74,Working Women,28-10-2024
NY-CMP-45485,SEO,College Students,20.0,"Google, Facebook",14487.0,1255.0,738.0,525.0,116550.0,254.26,-0.13,Tamil,17.38,Working Women,07-01-2025
NY-CMP-33183,Paid Ads,,23.0,Instagram,80678.0,11576.0,4814.0,1827.0,1079757.0,131.99,3.48,,22.58,College Students,04-08-2024
NY-CMP-53777,Influencer,College Students,16.0,WhatsApp,91580.0,10682.0,2475.0,1549.0,,107.48,1.41,Hindi,16.06,Premium Shoppers,13-09-2024
NY-CMP-4940,Email,Working Women,17.0,"YouTube, Email, Google",77128.0,9367.0,2916.0,1083.0,485184.0,161.24,1.78,English,17.33,College Students,23-12-2024
NY-CMP-6563,Email,Tier 2 City Customers,11.0,"Google, YouTube, Instagram",55333.0,7494.0,2160.0,1018.0,465226.0,52.24,7.75,Bengali,19.29,Youth,17-01-2025
NY-CMP-5918,Influencer,Youth,15.0,Email,37751.0,,1273.0,723.0,507546.0,237.8,1.95,English,15.81,College Students,03-02-2025
NY-CMP-1040,Influencer,Premium Shoppers,29.0,Email,10338.0,864.0,412.0,299.0,,438.17,-0.03,English,,Tier 2 City Customers,15-09-2024
NY-CMP-46873,Social Media,Premium Shoppers,6.0,"Instagram, Google, Facebook",40525.0,,3134.0,2089.0,764574.0,91.89,2.98,Tamil,27.4,,24-01-2025
NY-CMP-40444,Email,Premium Shoppers,18.0,"Email, YouTube, Instagram",24483.0,2630.0,533.0,199.0,78406.0,,-0.29,,13.73,Working Women,15-01-2025
NY-CMP-8339,SEO,Working Women,11.0,"Facebook, WhatsApp, Email",40791.0,4670.0,1221.0,669.0,207390.0,335.24,-0.08,Hindi,16.08,Tier 2 City Customers,
NY-CMP-18162,Social Media,,30.0,"Facebook, Email, YouTube",72733.0,10576.0,4098.0,,703235.0,53.81,6.49,English,22.57,Youth,20-10-2024
NY-CMP-37936,Influencer,Youth,6.0,Instagram,60977.0,7156.0,2631.0,1252.0,340544.0,80.31,2.39,Bengali,18.1,College Students,10-04-2025
NY-CMP-5948,Paid Ads,College Students,24.0,Facebook,46382.0,3745.0,1436.0,875.0,,243.78,0.48,Hindi,13.06,Tier 2 City Customers,13-07-2024
NY-CMP-53530,SEO,Youth,,"Email, Facebook, Google",25644.0,1320.0,,472.0,350224.0,563.69,0.32,Hindi,9.78,Premium Shoppers,28-04-2025
NY-CMP-52884,Social Media,Premium Shoppers,19.0,Instagram,64080.0,7950.0,,1824.0,875520.0,28.12,,Tamil,22.6,Tier 2 City Customers,05-11-2024
NY-CMP-23051,Influencer,Tier 2 City Customers,16.0,"YouTube, Facebook",23309.0,1976.0,1122.0,502.0,387544.0,123.51,5.25,English,15.44,College Students,15-09-2024
NY-CMP-49705,Email,College Students,17.0,Google,23363.0,2806.0,1280.0,508.0,133096.0,444.71,-0.41,Tamil,19.66,Tier 2 City Customers,
NY-CMP-49755,SEO,Tier 2 City Customers,18.0,"WhatsApp, Email, Google",95203.0,5660.0,3228.0,2342.0,1815050.0,,7.72,Tamil,11.8,Youth,11-09-2024
NY-CMP-51977,SEO,College Students,24.0,Email,62188.0,3801.0,2110.0,1345.0,494960.0,141.46,1.6,Tamil,11.67,Premium Shoppers,27-01-2025
NY-CMP-26572,Email,Premium Shoppers,5.0,"Google, Facebook, WhatsApp",53287.0,7983.0,2774.0,1959.0,707199.0,94.95,2.8,Hindi,23.86,Premium Shoppers,30-08-2024
NY-CMP-32861,Paid Ads,Youth,22.0,"Email, WhatsApp",20164.0,2984.0,612.0,362.0,267156.0,649.19,0.14,Hindi,19.63,College Students,22-08-2024
NY-CMP-27608,Social Media,Youth,29.0,"Google, Email, Facebook",50685.0,3080.0,1297.0,1022.0,630574.0,126.58,3.87,Tamil,10.65,Working Women,03-08-2024
NY-CMP-41743,SEO,Premium Shoppers,25.0,"YouTube, WhatsApp",63716.0,5217.0,2220.0,930.0,193440.0,,0.3,Hindi,13.13,Tier 2 City Customers,09-04-2025
NY-CMP-4467,Social Media,Tier 2 City Customers,14.0,Facebook,,,1501.0,556.0,206832.0,194.47,0.91,Tamil,8.02,Youth,05-05-2025
NY-CMP-15657,Social Media,Tier 2 City Customers,6.0,,64822.0,8217.0,3271.0,1073.0,226403.0,53.66,2.93,Tamil,19.38,Tier 2 City Customers,28-03-2025
NY-CMP-10073,Influencer,Working Women,30.0,"Instagram, Facebook, YouTube",43133.0,4910.0,2385.0,1137.0,,111.49,5.64,Tamil,19.55,Tier 2 City Customers,12-04-2025
NY-CMP-48022,SEO,Tier 2 City Customers,9.0,"Facebook, Email",25290.0,1172.0,412.0,153.0,78336.0,423.91,0.21,Bengali,6.87,Tier 2 City Customers,13-01-2025
NY-CMP-54462,Influencer,Premium Shoppers,25.0,Instagram,99024.0,11931.0,4522.0,1721.0,623002.0,39.24,8.23,Bengali,18.35,,26-04-2025
NY-CMP-15403,Paid Ads,Tier 2 City Customers,28.0,"Facebook, Email, YouTube",17042.0,2264.0,574.0,203.0,96222.0,839.24,-0.44,Tamil,17.84,Working Women,28-09-2024
NY-CMP-23664,Social Media,College Students,,WhatsApp,15966.0,1821.0,456.0,308.0,,602.46,-0.36,Bengali,16.19,Premium Shoppers,
NY-CMP-14641,Social Media,Tier 2 City Customers,17.0,YouTube,98896.0,7459.0,3105.0,1689.0,525279.0,76.99,3.04,English,12.39,Youth,19-08-2024
NY-CMP-19684,Email,College Students,,"WhatsApp, YouTube",86295.0,9310.0,4276.0,2761.0,2125970.0,31.63,23.34,Hindi,18.94,Premium Shoppers,10-02-2025
NY-CMP-14033,Paid Ads,Working Women,19.0,YouTube,68710.0,3229.0,834.0,346.0,202064.0,609.94,-0.04,English,6.42,Working Women,22-01-2025
NY-CMP-1199,Influencer,Working Women,14.0,Instagram,23232.0,1381.0,498.0,269.0,101413.0,931.68,-0.6,Tamil,9.25,Working Women,11-05-2025
NY-CMP-52485,Email,Premium Shoppers,27.0,Instagram,80210.0,10444.0,2324.0,1465.0,879000.0,133.38,3.5,Hindi,17.74,Working Women,21-07-2024
NY-CMP-4025,Paid Ads,Premium Shoppers,20.0,Facebook,84465.0,8491.0,2122.0,,1010880.0,51.21,13.06,English,14.23,Working Women,28-05-2025
NY-CMP-32974,Influencer,Premium Shoppers,29.0,"Facebook, WhatsApp",67429.0,3425.0,1799.0,950.0,751450.0,139.09,4.69,Hindi,9.16,Working Women,
NY-CMP-56242,Email,Premium Shoppers,28.0,"Email, Google",26858.0,3568.0,1760.0,,,129.35,4.27,Bengali,23.96,Working Women,10-07-2024
NY-CMP-32868,Influencer,,19.0,"Email, Google, WhatsApp",99787.0,8914.0,3368.0,1506.0,531618.0,100.43,2.51,Tamil,13.82,Youth,28-05-2025
NY-CMP-17869,Paid Ads,College Students,8.0,Facebook,23417.0,1401.0,775.0,508.0,167640.0,517.29,-0.36,Hindi,11.46,College Students,04-01-2025
NY-CMP-24967,SEO,Premium Shoppers,8.0,"Google, YouTube",87032.0,5557.0,2229.0,714.0,277746.0,305.13,0.27,,9.77,Premium Shoppers,22-11-2024
NY-CMP-41107,Influencer,Working Women,8.0,"Email, WhatsApp",49287.0,5712.0,1170.0,542.0,166936.0,242.03,0.27,Tamil,15.06,Youth,27-10-2024
NY-CMP-6918,SEO,Working Women,23.0,Google,70356.0,4848.0,1716.0,1193.0,471235.0,56.56,5.98,English,11.03,Premium Shoppers,25-01-2025
NY-CMP-25834,Social Media,Tier 2 City Customers,,"WhatsApp, Instagram",45349.0,4384.0,893.0,602.0,373240.0,,3.01,Hindi,12.96,Premium Shoppers,17-08-2024
NY-CMP-56259,Influencer,College Students,7.0,,28352.0,1435.0,523.0,,73315.0,674.04,-0.68,Tamil,8.11,Working Women,22-05-2025
NY-CMP-49499,Paid Ads,Working Women,,"WhatsApp, YouTube",90603.0,,7512.0,2948.0,958100.0,29.82,9.9,English,25.81,Working Women,22-05-2025
NY-CMP-46530,Email,Working Women,21.0,Instagram,22033.0,3227.0,1828.0,1110.0,439560.0,174.14,1.27,,27.98,Working Women,12-10-2024
NY-CMP-22916,Social Media,Youth,24.0,YouTube,47883.0,7139.0,2884.0,1259.0,706299.0,214.56,1.61,Tamil,23.56,Working Women,11-04-2025
NY-CMP-15526,Influencer,,20.0,"Email, Instagram",32170.0,4422.0,1241.0,677.0,510458.0,,1.45,Bengali,19.71,Tier 2 City Customers,11-03-2025
NY-CMP-26856,SEO,Tier 2 City Customers,,"YouTube, Instagram, WhatsApp",,7018.0,3586.0,1125.0,261000.0,73.51,2.16,English,14.72,Tier 2 City Customers,15-02-2025
NY-CMP-7545,Social Media,Tier 2 City Customers,19.0,"Google, YouTube, Facebook",84012.0,,5545.0,1883.0,1466857.0,64.21,,English,23.08,College Students,20-05-2025
NY-CMP-44507,Social Media,Premium Shoppers,22.0,"Email, Google",55974.0,7286.0,1568.0,590.0,278480.0,352.25,0.34,Tamil,16.87,Working Women,05-08-2024
NY-CMP-22114,Email,College Students,11.0,YouTube,93382.0,12186.0,7204.0,2993.0,,44.54,6.7,Bengali,23.97,Premium Shoppers,09-03-2025
NY-CMP-1780,Paid Ads,Youth,20.0,"Email, Instagram",64615.0,7428.0,1643.0,547.0,118699.0,341.02,-0.36,English,14.89,College Students,17-11-2024
NY-CMP-36048,,Premium Shoppers,26.0,Instagram,42712.0,2293.0,707.0,419.0,288691.0,668.71,0.03,Tamil,8.0,College Students,22-01-2025
NY-CMP-29777,Email,Premium Shoppers,12.0,"Email, Facebook, Instagram",15626.0,1095.0,560.0,358.0,278166.0,188.79,3.12,Tamil,12.88,Youth,24-12-2024
NY-CMP-37846,Email,Tier 2 City Customers,17.0,YouTube,75059.0,2211.0,545.0,426.0,230040.0,404.34,0.34,Hindi,4.24,Youth,31-01-2025
NY-CMP-44620,Paid Ads,Premium Shoppers,20.0,"Instagram, WhatsApp",39864.0,3943.0,1776.0,953.0,391683.0,274.17,0.5,Tamil,16.74,Youth,28-11-2024
NY-CMP-12632,Paid Ads,Working Women,8.0,Google,26992.0,2651.0,735.0,586.0,276592.0,349.05,0.35,Hindi,14.72,College Students,17-06-2025
NY-CMP-44606,Social Media,Premium Shoppers,9.0,"YouTube, Email",85121.0,1707.0,1009.0,603.0,222507.0,186.0,,,3.9,Tier 2 City Customers,24-04-2025
NY-CMP-16081,SEO,Premium Shoppers,8.0,,52795.0,1663.0,354.0,174.0,109446.0,883.12,-0.29,English,4.15,Youth,29-12-2024
NY-CMP-43580,Paid Ads,,7.0,"Facebook, Instagram",57163.0,1263.0,453.0,347.0,201260.0,501.11,0.16,Hindi,3.61,,29-05-2025
NY-CMP-37217,Paid Ads,Youth,30.0,"Facebook, YouTube, WhatsApp",46329.0,4074.0,2310.0,1215.0,558900.0,177.02,1.6,Tamil,16.4,Premium Shoppers,29-12-2024
NY-CMP-55780,Social Media,Tier 2 City Customers,30.0,"Facebook, Google, Instagram",20200.0,1052.0,214.0,103.0,69422.0,976.92,,Hindi,6.78,Youth,09-04-2025
NY-CMP-50369,Social Media,College Students,6.0,"Facebook, Instagram, YouTube",35178.0,986.0,252.0,146.0,53874.0,1217.55,-0.7,Bengali,3.93,Youth,21-03-2025
NY-CMP-6785,Paid Ads,,23.0,"WhatsApp, YouTube, Email",91898.0,12948.0,4111.0,1643.0,450182.0,99.32,1.76,Hindi,20.35,College Students,08-07-2024
NY-CMP-39223,Social Media,Youth,28.0,"Email, Instagram",19103.0,1894.0,487.0,194.0,46754.0,1076.06,-0.78,English,13.48,Tier 2 City Customers,22-08-2024
NY-CMP-24518,Paid Ads,College Students,26.0,"Instagram, YouTube",42303.0,,814.0,480.0,222720.0,379.43,0.22,Bengali,6.8,Youth,21-07-2024
NY-CMP-47462,Paid Ads,College Students,17.0,"Google, WhatsApp",10818.0,,450.0,160.0,46080.0,1137.51,-0.75,Bengali,13.66,Youth,02-03-2025
NY-CMP-54760,Paid Ads,Working Women,,"Instagram, WhatsApp",32873.0,2786.0,1615.0,,866360.0,232.54,2.08,English,17.07,College Students,06-06-2025
NY-CMP-41273,Influencer,,27.0,Google,25056.0,1798.0,665.0,509.0,203091.0,403.5,-0.01,Bengali,11.86,Working Women,15-04-2025
NY-CMP-52349,Social Media,Tier 2 City Customers,13.0,"Google, Facebook, YouTube",20504.0,2256.0,1113.0,516.0,347268.0,247.64,1.72,Tamil,18.95,Youth,11-12-2024
NY-CMP-9510,Influencer,Youth,,Email,48870.0,1124.0,245.0,112.0,49280.0,2200.12,,English,3.03,Youth,04-03-2025
NY-CMP-20042,Email,Premium Shoppers,29.0,Google,84011.0,8512.0,2088.0,,628296.0,241.32,1.31,Hindi,13.96,,
NY-CMP-12024,Social Media,Working Women,27.0,"Google, WhatsApp, YouTube",53251.0,3260.0,1858.0,1176.0,563304.0,220.63,1.17,Tamil,,Tier 2 City Customers,30-09-2024
NY-CMP-21909,SEO,Tier 2 City Customers,16.0,"WhatsApp, Instagram, YouTube",98387.0,14570.0,3911.0,2911.0,1732045.0,95.97,5.2,Hindi,21.74,Tier 2 City Customers,04-07-2024
NY-CMP-36594,Influencer,Working Women,6.0,"Facebook, YouTube, Instagram",75256.0,1791.0,665.0,420.0,88620.0,143.03,0.48,Bengali,3.82,Premium Shoppers,03-12-2024
NY-CMP-23535,Influencer,Working Women,26.0,WhatsApp,24768.0,,485.0,374.0,235246.0,549.0,0.15,,7.72,Working Women,03-04-2025
NY-CMP-23753,Email,Tier 2 City Customers,,WhatsApp,44656.0,5310.0,2234.0,1692.0,1296072.0,114.39,5.7,English,20.68,College Students,
NY-CMP-46376,Email,Premium Shoppers,13.0,Facebook,71790.0,,4894.0,3003.0,1807806.0,80.97,6.43,Tamil,22.45,Youth,23-01-2025
NY-CMP-2975,SEO,Working Women,28.0,"Facebook, Instagram",78222.0,,2616.0,1457.0,409417.0,42.15,5.67,English,19.23,Youth,16-04-2025
NY-CMP-51477,Paid Ads,College Students,7.0,,84659.0,10391.0,3921.0,1803.0,524673.0,89.62,2.25,English,19.04,Tier 2 City Customers,20-11-2024
NY-CMP-19035,Social Media,Youth,18.0,,47530.0,6170.0,3204.0,1788.0,1285572.0,146.48,3.91,Bengali,23.48,Tier 2 City Customers,28-05-2025
NY-CMP-51282,Influencer,College Students,7.0,Email,33786.0,4479.0,985.0,627.0,180576.0,251.6,0.14,Bengali,18.03,Premium Shoppers,06-09-2024
NY-CMP-14949,Social Media,Premium Shoppers,28.0,"WhatsApp, Google",74839.0,9793.0,3950.0,1220.0,267180.0,144.14,0.52,Bengali,19.99,Working Women,10-03-2025
NY-CMP-38413,Social Media,College Students,26.0,Instagram,51446.0,6831.0,2823.0,2132.0,1038284.0,92.06,4.29,Bengali,22.91,College Students,09-03-2025
NY-CMP-23701,SEO,Working Women,,"Instagram, Facebook",21317.0,2011.0,,394.0,269496.0,203.31,2.36,English,14.39,Tier 2 City Customers,22-05-2025
NY-CMP-17355,Paid Ads,Premium Shoppers,27.0,"Email, Facebook",76635.0,3830.0,822.0,467.0,191937.0,382.93,0.07,Hindi,,Tier 2 City Customers,04-05-2025
NY-CMP-2164,SEO,Working Women,29.0,"Facebook, Email",80303.0,5412.0,1464.0,741.0,299364.0,96.5,3.19,Tamil,,College Students,10-07-2024
NY-CMP-33836,Email,Working Women,20.0,"YouTube, Instagram",10006.0,343.0,147.0,94.0,73414.0,1438.53,-0.46,Bengali,5.84,Working Women,30-01-2025
NY-CMP-16917,SEO,Working Women,8.0,Google,47428.0,1452.0,368.0,204.0,60384.0,1060.0,-0.72,Tamil,4.27,College Students,27-11-2024
NY-CMP-5859,SEO,College Students,21.0,WhatsApp,11998.0,,679.0,418.0,116204.0,582.55,,Tamil,22.6,Youth,12-12-2024
NY-CMP-34127,Email,Working Women,5.0,"Google, Facebook",32683.0,4692.0,1341.0,787.0,368316.0,275.63,0.7,Tamil,20.87,Premium Shoppers,28-04-2025
NY-CMP-42545,Paid Ads,Premium Shoppers,5.0,"Instagram, WhatsApp",,6566.0,1956.0,1332.0,266400.0,60.8,2.29,Hindi,20.29,Youth,29-09-2024
NY-CMP-6089,Email,Youth,15.0,"Facebook, WhatsApp",31189.0,3884.0,1259.0,743.0,197638.0,142.09,0.87,Tamil,18.87,Working Women,20-12-2024
